# Class red_S1 blue_S1 green_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 edev_S1 sdev_S1 bcdev_S1 NDVI_S1 LAI_S1 MNDWI_S1 rain_S1 red_S2 blue_S2 green_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 edev_S2 sdev_S2 bcdev_S2 NDVI_S2 LAI_S2 MNDWI_S2 rain_S2 red_S3 blue_S3 green_S3 nir_S3 swir_1_S3 swir_2_S3 red_edge_1_S3 red_edge_2_S3 red_edge_3_S3 edev_S3 sdev_S3 bcdev_S3 NDVI_S3 LAI_S3 MNDWI_S3 rain_S3 slope
0.000000 0.054992 0.043517 0.071030 0.243928 0.203656 0.116983 0.112187 0.213598 0.245338 2.619424 6.257079 2.717935 0.625843 1.248605 -0.483259 522.029236 0.099760 0.056164 0.076162 0.168480 0.253148 0.207389 0.125492 0.146070 0.161633 3.040114 7.264335 3.002162 0.268015 0.343371 -0.532271 14.759446 0.127794 0.083122 0.098920 0.192494 0.310070 0.254696 0.149777 0.163694 0.182593 3.227292 6.958732 3.412066 0.208320 0.313022 -0.518933 355.446228 3.584302
0.000000 0.045727 0.036590 0.064268 0.257447 0.163241 0.086744 0.106779 0.228361 0.266424 3.401946 6.166137 3.417117 0.683397 1.363132 -0.438160 521.865173 0.093896 0.060500 0.074967 0.134720 0.231923 0.228728 0.112342 0.121766 0.131811 2.641061 6.923185 2.549038 0.177022 0.171641 -0.517206 13.174141 0.126224 0.087295 0.103296 0.176772 0.312220 0.315992 0.146186 0.158133 0.172358 2.669463 7.394369 2.936897 0.161135 0.229985 -0.502805 350.084167 6.263874
0.000000 0.039300 0.035267 0.062427 0.278010 0.157035 0.079434 0.097721 0.238534 0.285392 3.417755 7.531342 3.466944 0.757118 1.630186 -0.428916 530.906067 0.094137 0.056826 0.072326 0.179539 0.241529 0.192328 0.121835 0.149264 0.168011 2.808521 6.167725 2.804152 0.310861 0.459385 -0.539416 16.606075 0.098612 0.068546 0.084373 0.199404 0.256375 0.208075 0.130248 0.172928 0.196950 2.805830 6.451550 2.973814 0.338535 0.604245 -0.505431 365.689087 4.249183
0.000000 0.050681 0.037944 0.062720 0.222498 0.149921 0.082740 0.102073 0.194624 0.227038 3.723953 7.429233 3.726319 0.649933 1.155960 -0.421403 527.447693 0.089357 0.053556 0.073207 0.186177 0.227669 0.165259 0.121019 0.163745 0.186972 2.656069 5.638296 2.735486 0.343898 0.455778 -0.501908 14.988621 0.119547 0.079102 0.096451 0.199625 0.296758 0.235887 0.149807 0.174442 0.194002 2.834350 6.327176 3.039403 0.241561 0.382398 -0.494146 360.478027 2.635231
0.000000 0.042175 0.034599 0.065342 0.272438 0.134960 0.068231 0.112160 0.238075 0.279331 2.782965 5.607163 2.699790 0.735811 1.520269 -0.344829 522.213501 0.120468 0.067576 0.088063 0.185549 0.287665 0.241225 0.146973 0.161826 0.178657 3.178728 7.277350 3.283809 0.208288 0.297682 -0.532159 13.791653 0.125999 0.090471 0.103625 0.166273 0.309097 0.291630 0.150540 0.160298 0.173500 2.840925 7.007782 3.203304 0.144615 0.197011 -0.495702 354.348206 5.215270
0.000000 0.038279 0.034059 0.059533 0.261316 0.146660 0.075413 0.099518 0.222557 0.264055 3.490109 7.068575 3.414480 0.750076 1.502317 -0.416782 529.112549 0.095968 0.058798 0.075201 0.169764 0.270257 0.224170 0.126635 0.146476 0.163327 2.619481 5.419662 2.749078 0.278646 0.376405 -0.556903 14.215185 0.126041 0.090821 0.101612 0.183941 0.325209 0.305344 0.151626 0.164169 0.178480 2.360253 6.747148 2.692409 0.173065 0.268452 -0.506498 360.850220 11.916958
0.000000 0.043223 0.034420 0.059655 0.243099 0.142392 0.075443 0.100065 0.211589 0.245220 2.635695 6.765140 2.412611 0.696614 1.373123 -0.409360 550.387451 0.092179 0.063963 0.075355 0.135654 0.236926 0.234314 0.110986 0.122560 0.134108 2.337968 5.643817 2.088856 0.181101 0.190587 -0.508737 14.649724 0.123736 0.092770 0.105667 0.161852 0.295782 0.304062 0.142196 0.151574 0.163580 1.693089 6.242630 1.947403 0.135290 0.172365 -0.468731 374.759094 8.333333
0.000000 0.038876 0.034873 0.065731 0.280925 0.167479 0.087091 0.105016 0.248693 0.289886 3.645321 8.371654 3.841002 0.756189 1.631959 -0.433739 530.268799 0.094708 0.053367 0.070676 0.151048 0.212315 0.164406 0.117310 0.135924 0.148231 3.062210 7.484435 2.886775 0.241941 0.277291 -0.501785 11.453455 0.113797 0.073419 0.091897 0.180990 0.261220 0.209492 0.141798 0.160867 0.176035 3.576011 7.276659 3.699917 0.215250 0.327520 -0.480322 356.685791 2.946278
0.000000 0.050953 0.041909 0.066678 0.245806 0.144699 0.080636 0.106261 0.213017 0.247555 3.017453 5.802276 3.023200 0.655367 1.318691 -0.375988 549.543579 0.105722 0.064151 0.080444 0.156940 0.269633 0.246735 0.123729 0.136442 0.151669 2.707050 6.891116 2.872612 0.209055 0.261757 -0.550622 14.249229 0.130627 0.087361 0.103089 0.183712 0.325762 0.305163 0.151258 0.164199 0.180469 2.767329 7.091455 3.023912 0.176467 0.267375 -0.523992 373.530396 4.732388
0.000000 0.037027 0.035697 0.059315 0.273148 0.141858 0.072407 0.093624 0.230985 0.275320 3.017347 6.230155 3.116430 0.761249 1.604186 -0.422796 550.878723 0.083466 0.049137 0.061347 0.137192 0.195032 0.158536 0.107492 0.123415 0.138312 2.889303 6.553391 2.676751 0.243480 0.265083 -0.521437 14.105474 0.106744 0.068329 0.082752 0.164289 0.246421 0.202564 0.129724 0.147642 0.164862 3.424011 7.203235 3.469170 0.219108 0.296019 -0.506464 374.344788 2.124591
0.000000 0.031274 0.029344 0.055844 0.269419 0.148251 0.073430 0.090064 0.232796 0.270836 3.754773 7.637663 3.876230 0.790593 1.620020 -0.457047 559.482422 0.079167 0.048452 0.060912 0.132558 0.193597 0.163272 0.097223 0.112560 0.125836 3.029097 6.300988 2.837944 0.248802 0.270151 -0.519826 16.602682 0.100798 0.067877 0.079433 0.155567 0.240754 0.204940 0.120232 0.135402 0.148575 3.326271 6.805803 3.417682 0.215674 0.277809 -0.515099 382.570557 3.435921
0.000000 0.040964 0.034450 0.057261 0.239125 0.138292 0.075050 0.094168 0.201467 0.237047 3.105297 6.199485 3.061138 0.706097 1.331809 -0.417108 540.105469 0.069690 0.048276 0.057677 0.111020 0.174706 0.168279 0.085385 0.101687 0.112361 2.629718 5.864319 2.232500 0.234206 0.218130 -0.497595 13.101917 0.086346 0.067422 0.076355 0.135756 0.227605 0.222636 0.105439 0.123551 0.136086 2.718134 6.115424 2.856220 0.202313 0.251675 -0.483808 364.870178 6.066758
0.000000 0.034426 0.032617 0.057207 0.262004 0.156482 0.078613 0.090929 0.220150 0.260568 3.099843 6.786241 3.178513 0.768335 1.534827 -0.464366 544.489990 0.082016 0.048312 0.062875 0.159399 0.218066 0.159107 0.106656 0.130747 0.147888 2.743835 5.406245 2.729103 0.322789 0.405675 -0.561819 15.180342 0.107245 0.070706 0.081462 0.169721 0.282454 0.219990 0.122809 0.138960 0.157561 3.326412 6.521964 3.272784 0.227417 0.320452 -0.547468 371.820984 5.921946
0.000000 0.062871 0.059887 0.078831 0.248890 0.169980 0.101122 0.110094 0.216491 0.248625 2.285796 5.119671 2.335369 0.593203 1.299783 -0.363008 637.396667 0.100975 0.051503 0.070833 0.195877 0.288244 0.191977 0.137184 0.162805 0.185370 2.787796 6.158215 2.965926 0.323418 0.464766 -0.599524 26.388582 0.122519 0.081685 0.097903 0.187396 0.297495 0.269263 0.145451 0.168694 0.184697 2.500326 5.609170 2.727746 0.215273 0.341838 -0.506123 386.470032 4.145728
0.000000 0.039351 0.037170 0.056129 0.233994 0.159542 0.083021 0.084369 0.198297 0.235238 2.955082 6.641236 2.808551 0.712147 1.353577 -0.482652 649.545898 0.086999 0.048573 0.067251 0.198204 0.247164 0.157576 0.124138 0.162223 0.184553 2.259410 5.167968 2.360734 0.386786 0.598631 -0.575152 27.927971 0.099127 0.075369 0.084901 0.159677 0.292605 0.253621 0.120978 0.138486 0.153068 2.599494 5.197935 2.789761 0.229835 0.326017 -0.557641 387.916199 5.152533
0.000000 0.058742 0.052536 0.072196 0.251497 0.194468 0.115008 0.108790 0.220532 0.258275 2.596048 6.070685 2.485935 0.606907 1.280414 -0.454114 650.889282 0.102278 0.051822 0.072906 0.209462 0.267292 0.180000 0.138986 0.173138 0.195053 2.415654 5.764965 2.591096 0.342004 0.555926 -0.574638 31.311115 0.101034 0.067389 0.079636 0.176608 0.264435 0.232691 0.126575 0.159635 0.177932 2.247141 4.246582 2.515474 0.260477 0.396633 -0.535778 423.113007 3.173239
0.000000 0.063154 0.052294 0.075856 0.255424 0.195705 0.113825 0.115752 0.225933 0.263840 2.561686 5.884407 2.705571 0.602595 1.281454 -0.440441 643.477539 0.107632 0.051635 0.072996 0.213126 0.295633 0.204798 0.145586 0.175201 0.198793 2.430818 6.285156 2.661657 0.329806 0.532968 -0.600845 28.000790 0.115004 0.077945 0.096728 0.220447 0.292259 0.246718 0.152268 0.197977 0.220624 2.028495 4.439400 2.264777 0.303199 0.567536 -0.503131 399.940491 6.092910
0.000000 0.042786 0.040563 0.060868 0.249159 0.173309 0.093534 0.093683 0.214934 0.254304 2.565580 6.756386 2.546732 0.711283 1.454726 -0.488464 654.561401 0.091797 0.046213 0.065989 0.202165 0.253027 0.160732 0.121467 0.161758 0.187870 2.547925 5.494474 2.608990 0.379407 0.590165 -0.604246 30.859966 0.092944 0.066380 0.080218 0.188354 0.276676 0.233619 0.128334 0.171685 0.190204 2.548358 4.831272 2.691749 0.346019 0.594186 -0.552625 418.969849 3.987981
0.000000 0.044904 0.042374 0.066707 0.268106 0.162824 0.088587 0.101717 0.231178 0.271646 2.810668 6.217421 2.759031 0.715375 1.535059 -0.418752 643.820801 0.104251 0.050123 0.072161 0.208923 0.268057 0.172367 0.142288 0.174154 0.197518 2.625754 6.280699 2.753285 0.334747 0.513471 -0.577189 29.846413 0.129767 0.093325 0.109490 0.184805 0.284271 0.268395 0.152607 0.174538 0.189811 2.360500 4.595842 2.738711 0.179129 0.284749 -0.442912 415.098938 6.508542
0.000000 0.092642 0.073050 0.091273 0.230233 0.257649 0.181181 0.132729 0.205027 0.231288 2.389955 6.016861 2.365919 0.421693 0.871472 -0.468893 753.946716 0.100841 0.051694 0.070818 0.175826 0.282789 0.206598 0.128089 0.151980 0.169742 3.300159 7.501997 3.339385 0.265001 0.366586 -0.597796 38.719963 0.118882 0.074453 0.092590 0.194293 0.311443 0.248803 0.146558 0.177010 0.194560 2.664083 5.281392 2.901542 0.240657 0.394279 -0.539289 436.665649 6.009252
0.000000 0.036156 0.039596 0.061575 0.321985 0.159585 0.073372 0.088410 0.266872 0.324732 1.877415 7.060107 1.918818 0.795301 1.969001 -0.449729 749.099487 0.058845 0.047103 0.071286 0.260208 0.184883 0.092934 0.110472 0.214473 0.244103 2.316154 4.327862 2.286035 0.628485 1.308589 -0.434492 39.710335 0.105010 0.082850 0.095234 0.203477 0.261149 0.212925 0.141647 0.182960 0.199666 2.315283 4.487662 2.397500 0.310043 0.600165 -0.467199 427.867737 51.478149
0.000000 0.042165 0.035465 0.061205 0.260079 0.192826 0.102208 0.097318 0.220191 0.258421 3.061082 7.701602 3.079888 0.721087 1.443632 -0.519031 642.221558 0.069774 0.044095 0.062660 0.193844 0.227624 0.142288 0.109500 0.161788 0.183487 2.821128 4.918904 2.713147 0.470052 0.740683 -0.568771 8.421360 0.114918 0.065713 0.084393 0.236994 0.349554 0.253986 0.156031 0.195458 0.223629 3.180695 6.505618 3.507954 0.349256 0.661235 -0.607873 348.917297 4.804929
0.000000 0.044762 0.042399 0.060167 0.235528 0.156571 0.085812 0.088079 0.199070 0.235678 2.425982 5.823423 2.267896 0.677233 1.335000 -0.440501 744.494995 0.048254 0.033476 0.051849 0.202539 0.168508 0.093129 0.088930 0.168076 0.194155 3.468905 6.023637 3.237983 0.623821 1.010777 -0.537534 37.018181 0.094894 0.068513 0.085379 0.229015 0.260726 0.177924 0.140278 0.196493 0.221537 2.401994 4.600797 2.540315 0.409919 0.804057 -0.510435 433.763855 6.898616
0.000000 0.039507 0.032616 0.056007 0.236384 0.166331 0.090923 0.088344 0.200731 0.236392 2.986229 7.000658 2.881896 0.715816 1.324143 -0.495687 742.445435 0.100944 0.047797 0.069475 0.220596 0.279279 0.173327 0.140787 0.178992 0.204936 2.229119 5.475870 2.405326 0.382109 0.631005 -0.599067 35.228893 0.131793 0.093219 0.106588 0.249165 0.346019 0.246887 0.167075 0.207801 0.235700 1.902272 4.234074 2.182158 0.308962 0.675837 -0.527137 437.181519 11.257713
0.000000 0.057649 0.048273 0.071038 0.247374 0.203156 0.118727 0.108488 0.215089 0.248369 2.465493 6.435171 2.546673 0.627092 1.288146 -0.481824 644.560181 0.071408 0.044937 0.063587 0.186403 0.225796 0.148940 0.108310 0.156019 0.177116 2.867349 5.020934 2.714242 0.444558 0.690813 -0.558391 8.867499 0.107945 0.070491 0.090910 0.235224 0.312166 0.249971 0.150364 0.202580 0.228507 2.780231 6.940650 3.035219 0.358672 0.709294 -0.544985 360.256226 2.946278
0.000000 0.074447 0.064194 0.093316 0.280705 0.203931 0.118230 0.138016 0.249708 0.282445 2.436423 5.385768 2.459183 0.576564 1.365470 -0.375410 640.375305 0.095370 0.055766 0.074817 0.184431 0.252809 0.187981 0.128019 0.159740 0.178583 2.357700 4.012618 2.443395 0.320352 0.485151 -0.541781 8.668567 0.129434 0.082037 0.102392 0.175709 0.308117 0.301352 0.150582 0.162349 0.174685 2.439008 7.523238 2.631951 0.151757 0.195744 -0.501494 358.883118 1.863390
0.000000 0.046461 0.041719 0.067633 0.279354 0.200746 0.105141 0.103648 0.240501 0.280096 2.976487 6.847878 3.066665 0.706616 1.520303 -0.494746 627.780823 0.093866 0.050096 0.069220 0.205351 0.275099 0.185194 0.132999 0.170690 0.193229 2.240735 6.025700 2.311478 0.361189 0.594580 -0.591270 8.577028 0.138893 0.075141 0.096582 0.268938 0.385112 0.276711 0.183696 0.220047 0.251283 2.906759 6.240800 3.461916 0.314203 0.635620 -0.594581 362.633270 2.946278
0.000000 0.061885 0.044521 0.074597 0.264659 0.209960 0.121695 0.120214 0.234237 0.268892 2.648692 6.565398 2.798483 0.619254 1.279560 -0.475576 625.922119 0.097652 0.056426 0.076083 0.185479 0.261864 0.197904 0.132319 0.163158 0.180575 2.480240 5.403631 2.615091 0.299643 0.454231 -0.547905 8.153629 0.152282 0.086951 0.111354 0.226261 0.356963 0.314974 0.184841 0.203734 0.221526 2.582188 7.643032 2.933389 0.194773 0.333509 -0.523765 351.171082 3.333333
0.000000 0.060977 0.046173 0.075939 0.276322 0.219403 0.125962 0.122286 0.240116 0.276711 2.672162 5.351670 2.819712 0.636250 1.376187 -0.484522 645.074829 0.108341 0.055486 0.075420 0.193080 0.300492 0.213423 0.138990 0.160922 0.181891 2.206589 5.384165 2.355771 0.276193 0.404493 -0.601410 8.517815 0.122175 0.076996 0.096169 0.164517 0.332746 0.328060 0.141504 0.149533 0.161480 2.358047 7.684804 2.571152 0.146641 0.171051 -0.555608 349.844116 1.863390
0.000000 0.052359 0.039762 0.069876 0.284873 0.217067 0.126986 0.109535 0.237715 0.276697 3.011926 6.178071 3.186317 0.689477 1.475559 -0.512136 620.528381 0.108227 0.056324 0.081018 0.218648 0.307077 0.211173 0.145759 0.181774 0.202483 2.758328 6.450980 2.847532 0.338050 0.580039 -0.580942 7.875058 0.125814 0.083668 0.101971 0.210459 0.340666 0.320055 0.150895 0.185015 0.203703 2.322212 6.666133 2.570403 0.213552 0.356326 -0.520096 344.745941 3.726780
0.000000 0.048606 0.038157 0.062379 0.243729 0.205448 0.116204 0.100533 0.207767 0.241685 3.117170 6.743073 3.191598 0.669633 1.295850 -0.533035 671.122620 0.090140 0.053356 0.071125 0.190396 0.275072 0.191945 0.125052 0.157678 0.178630 2.333685 4.173627 2.424598 0.356236 0.561651 -0.589364 44.744976 0.125274 0.081719 0.097721 0.185086 0.352064 0.311037 0.148324 0.162674 0.179940 3.084948 7.633296 3.278993 0.196247 0.298327 -0.566772 359.466858 3.726780
0.000000 0.057489 0.043655 0.069446 0.233657 0.210483 0.125770 0.110057 0.204000 0.235938 2.565039 6.262946 2.661463 0.604490 1.158611 -0.504321 668.061279 0.081892 0.050259 0.066063 0.172150 0.235958 0.165234 0.113906 0.147006 0.164961 2.770958 4.719882 2.762668 0.353205 0.513719 -0.562384 47.019379 0.106036 0.074512 0.091046 0.195484 0.275689 0.249005 0.138529 0.169945 0.187306 2.675501 7.163368 2.908484 0.276454 0.463566 -0.506103 359.968018 2.429563
0.000000 0.051966 0.043848 0.072868 0.280269 0.215407 0.120052 0.112831 0.245129 0.279303 3.069450 6.656448 3.297095 0.690235 1.507707 -0.497939 671.905151 0.084164 0.050420 0.070570 0.206752 0.251178 0.160175 0.126088 0.172036 0.192408 2.744662 6.426670 2.762301 0.413137 0.691412 -0.559934 47.107197 0.109368 0.068796 0.092570 0.263287 0.317751 0.212957 0.159221 0.219679 0.248183 3.502417 7.560061 3.808941 0.412394 0.876360 -0.545374 355.519348 2.500000
0.000000 0.068652 0.048155 0.070668 0.207793 0.234015 0.148245 0.111919 0.184079 0.208816 2.074658 3.829776 2.137625 0.493155 0.859904 -0.534380 681.246155 0.079917 0.053702 0.073618 0.185434 0.239890 0.176270 0.119457 0.165858 0.182707 3.743365 6.949745 3.714381 0.397577 0.637153 -0.529498 48.866016 0.126262 0.077942 0.099485 0.221464 0.322160 0.244414 0.163806 0.195113 0.215697 3.299345 7.857460 3.538632 0.271047 0.494796 -0.528000 364.883728 2.124591
0.000000 0.044261 0.038574 0.062138 0.258706 0.192480 0.102699 0.097498 0.219033 0.257601 2.498645 6.894025 2.535219 0.699176 1.428617 -0.512306 675.666016 0.078688 0.047628 0.065961 0.201570 0.239640 0.154513 0.119564 0.168265 0.189664 2.699877 6.191541 2.705006 0.439877 0.723932 -0.571858 49.654541 0.099209 0.063612 0.086346 0.268405 0.308284 0.209783 0.153027 0.224699 0.255096 3.328465 7.222058 3.636088 0.457827 0.979673 -0.562192 354.499756 2.946278
0.000000 0.065910 0.049505 0.077302 0.239522 0.208166 0.122702 0.120066 0.211393 0.237231 2.808178 5.893061 2.852818 0.561853 1.137374 -0.449983 680.155945 0.091364 0.055540 0.070306 0.154418 0.239715 0.207929 0.116403 0.136355 0.149629 2.578864 6.873163 2.533749 0.253155 0.321159 -0.540179 43.580132 0.130814 0.081799 0.100792 0.194681 0.315281 0.285078 0.156768 0.173388 0.188832 3.157552 8.396448 3.361332 0.192642 0.297018 -0.509296 352.191711 3.333333
0.000000 0.076716 0.045686 0.065430 0.173803 0.245156 0.184086 0.103526 0.146046 0.165685 2.944695 5.966983 2.835955 0.378546 0.556397 -0.583904 248.807907 0.045897 0.038218 0.067489 0.290061 0.197848 0.105976 0.099713 0.240538 0.287967 2.730943 6.161900 2.916313 0.727779 1.609877 -0.494856 680.492126 0.040982 0.035248 0.057532 0.211119 0.132840 0.070901 0.086934 0.181739 0.213676 2.531604 6.011580 2.379060 0.669958 1.160656 -0.385257 677.662720 2.429563
0.000000 0.107460 0.061616 0.091420 0.240884 0.321237 0.228765 0.150374 0.205501 0.231764 2.226354 4.824303 2.545343 0.375387 0.719805 -0.557913 257.553955 0.052388 0.043219 0.079905 0.364008 0.227508 0.120333 0.124018 0.303443 0.365878 2.476198 5.106322 2.723166 0.748486 1.967605 -0.482139 671.927002 0.025998 0.025447 0.040682 0.124784 0.064261 0.035235 0.060234 0.117400 0.133525 2.960403 5.506036 2.269997 0.659502 0.696286 -0.225342 688.230713 2.124591
0.000000 0.081739 0.046039 0.068541 0.173561 0.249386 0.179905 0.112703 0.148571 0.167253 2.510500 5.178067 2.537583 0.340808 0.488624 -0.569926 264.322052 0.055976 0.045844 0.079457 0.294644 0.220378 0.122600 0.119309 0.253550 0.295584 2.901396 6.050437 3.116215 0.677673 1.547734 -0.467887 672.994141 0.039466 0.034842 0.056098 0.170035 0.099046 0.054468 0.081553 0.155618 0.177946 2.148312 5.085574 1.559322 0.621480 0.913646 -0.273086 700.648987 1.863390
0.000000 0.110541 0.064727 0.099118 0.272578 0.335748 0.218365 0.160807 0.231824 0.264297 2.699910 5.690996 3.069184 0.421138 0.874389 -0.541626 237.219254 0.057583 0.047293 0.082421 0.321706 0.239520 0.128102 0.126677 0.271370 0.321649 2.450734 5.980240 2.789571 0.691111 1.725849 -0.483413 686.515686 0.026783 0.027183 0.050275 0.225090 0.112613 0.057856 0.076296 0.197264 0.237993 2.461771 5.882361 2.243242 0.785104 1.399078 -0.378957 664.994690 1.767767
0.000000 0.098830 0.055529 0.086204 0.262015 0.313393 0.206947 0.146693 0.224328 0.256146 2.817072 6.372622 3.099903 0.455280 0.933034 -0.569704 223.300613 0.037953 0.038094 0.069059 0.354797 0.198182 0.098633 0.107647 0.295626 0.363884 2.300821 6.506587 2.537122 0.805223 2.074301 -0.483817 696.666931 0.040274 0.036119 0.074483 0.350997 0.164904 0.082082 0.118941 0.289212 0.348392 2.194729 6.816350 2.520626 0.798463 2.011981 -0.387477 614.234375 1.248064
0.000000 0.078808 0.047156 0.062735 0.137152 0.221973 0.182179 0.099320 0.120189 0.133311 3.204171 6.694821 3.038938 0.263317 0.291044 -0.558565 199.111221 0.041100 0.042160 0.063773 0.246362 0.128709 0.068349 0.087445 0.212360 0.251457 2.336190 5.447087 2.208922 0.702450 1.440970 -0.338545 745.325867 0.051824 0.038310 0.069639 0.281331 0.176421 0.090384 0.114948 0.236508 0.277510 2.966873 6.246244 3.023105 0.691402 1.472047 -0.433145 644.063843 2.124591
0.000000 0.085870 0.047667 0.064471 0.145653 0.241262 0.198447 0.106818 0.126065 0.141021 3.414198 6.427585 3.301902 0.248407 0.282137 -0.577793 196.531631 0.040326 0.037974 0.065525 0.322959 0.159146 0.077667 0.099211 0.268448 0.321902 1.978518 6.451663 2.145765 0.778349 1.879346 -0.413396 739.935181 0.060757 0.039766 0.065392 0.243550 0.195441 0.105105 0.115333 0.204472 0.236426 2.639691 5.497083 2.627524 0.606508 1.182251 -0.496047 631.596802 2.429563
0.000000 0.079739 0.044535 0.060453 0.136260 0.219455 0.180967 0.097000 0.115613 0.129044 3.620650 6.747951 3.437195 0.261191 0.281832 -0.573737 192.888153 0.048201 0.046808 0.075865 0.308920 0.172235 0.089274 0.105785 0.267198 0.314334 2.563961 5.891362 2.666187 0.731552 1.776625 -0.386355 744.688904 0.057024 0.038675 0.062458 0.240805 0.197338 0.106335 0.110983 0.201764 0.236702 2.700942 5.473569 2.614158 0.618689 1.177079 -0.515849 636.857422 2.946278
0.000000 0.113885 0.067143 0.092663 0.194658 0.259861 0.199260 0.143837 0.181370 0.194848 2.906787 6.260788 3.085419 0.271509 0.415002 -0.467175 168.519348 0.038028 0.041303 0.072430 0.439468 0.171170 0.077017 0.096759 0.357455 0.451475 1.672068 6.978243 2.272333 0.842005 2.579054 -0.410157 673.005493 0.065129 0.051247 0.081307 0.289795 0.212869 0.118035 0.129110 0.248620 0.285441 1.997745 4.494963 2.220234 0.627573 1.414525 -0.441829 599.588257 1.317616
0.000000 0.096650 0.055801 0.075974 0.155734 0.230533 0.194199 0.118097 0.140938 0.153515 2.659651 5.197613 2.635621 0.238084 0.288801 -0.504260 164.111603 0.047381 0.047452 0.077419 0.360205 0.166730 0.082421 0.105129 0.298819 0.355133 1.988728 4.565761 2.233193 0.773730 2.077787 -0.365949 657.203857 0.052278 0.037166 0.064179 0.253815 0.176014 0.095115 0.109187 0.215346 0.249823 2.239771 4.908968 2.227812 0.660626 1.290091 -0.467188 565.826294 2.131947
