# Class red_S1 blue_S1 green_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 NDVI_S1 LAI_S1 rain_S1 red_S2 blue_S2 green_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 NDVI_S2 LAI_S2 rain_S2 red_S3 blue_S3 green_S3 nir_S3 swir_1_S3 swir_2_S3 red_edge_1_S3 red_edge_2_S3 red_edge_3_S3 NDVI_S3 LAI_S3 rain_S3 slope
1.000000 0.099841 0.087719 0.107145 0.251230 0.226578 0.158680 0.143764 0.227954 0.258772 0.421095 0.976746 867.135986 0.133176 0.078165 0.104455 0.264929 0.355308 0.260362 0.165451 0.228003 0.250532 0.352090 0.756102 36.571819 0.186199 0.123198 0.153597 0.303026 0.444756 0.352483 0.233036 0.266421 0.291436 0.242976 0.593596 303.884644 3.750000
1.000000 0.056694 0.056831 0.087855 0.424464 0.216088 0.111622 0.125212 0.349540 0.437598 0.763818 2.364753 638.298218 0.104332 0.063089 0.089260 0.263842 0.279835 0.186786 0.149286 0.214299 0.243638 0.413741 0.841094 60.802608 0.132832 0.089553 0.108132 0.226109 0.339891 0.263211 0.161429 0.197283 0.222182 0.253898 0.500951 286.089905 4.166667
1.000000 0.098692 0.073321 0.103235 0.305555 0.287742 0.193037 0.156139 0.288518 0.332570 0.507225 1.281010 857.031372 0.090902 0.055906 0.078574 0.245847 0.296056 0.204839 0.138037 0.212214 0.240375 0.459799 0.924650 80.749405 0.144856 0.097731 0.124507 0.289277 0.409212 0.320706 0.190603 0.257374 0.285810 0.332270 0.797299 409.683899 4.289846
1.000000 0.104759 0.068059 0.086091 0.215809 0.235511 0.176959 0.143403 0.223321 0.247523 0.346227 0.636493 1088.944336 0.116692 0.054122 0.075653 0.210064 0.273673 0.221796 0.143904 0.197328 0.217735 0.285793 0.446342 40.938625 0.140055 0.059672 0.084572 0.209506 0.315239 0.268085 0.170152 0.198450 0.213646 0.198684 0.274131 351.885559 6.899125
1.000000 0.129136 0.081074 0.104640 0.237534 0.296230 0.221237 0.172082 0.226013 0.247189 0.295934 0.581002 1089.290894 0.105492 0.048583 0.069743 0.189710 0.267380 0.213133 0.133727 0.174232 0.189412 0.284763 0.398365 41.069271 0.135000 0.061897 0.086959 0.207630 0.308502 0.251595 0.166608 0.200460 0.214178 0.219056 0.319630 352.556030 3.173239
1.000000 0.052101 0.045874 0.072893 0.305123 0.188003 0.092172 0.108417 0.262287 0.313134 0.708302 1.678836 1010.217407 0.100560 0.057496 0.077036 0.185802 0.274433 0.191358 0.128954 0.152337 0.170230 0.292037 0.448929 77.817520 0.162213 0.093547 0.119871 0.218311 0.346025 0.267032 0.188025 0.204836 0.220446 0.143164 0.198849 312.304199 21.351879
1.000000 0.062693 0.053999 0.071504 0.276799 0.185613 0.108193 0.104131 0.226402 0.277293 0.630664 1.433792 1007.258545 0.133379 0.068089 0.093580 0.206713 0.312580 0.222910 0.149411 0.171029 0.187326 0.229467 0.364632 78.170036 0.180199 0.090695 0.122373 0.228755 0.362971 0.289049 0.195422 0.208033 0.222963 0.127401 0.169656 313.484863 20.112530
1.000000 0.092806 0.046649 0.083104 0.261309 0.249153 0.174016 0.153406 0.247814 0.270922 0.474133 0.913763 1009.952942 0.122372 0.064277 0.089529 0.226261 0.289777 0.221513 0.160984 0.200698 0.218753 0.303576 0.538847 78.386406 0.177856 0.080801 0.114985 0.256424 0.362787 0.293696 0.213475 0.239571 0.255194 0.182907 0.302824 312.961639 12.586696
1.000000 0.087164 0.079349 0.094611 0.260416 0.190312 0.132910 0.116328 0.222348 0.261517 0.506187 1.208646 1144.472900 0.097715 0.065231 0.086577 0.233658 0.289649 0.194728 0.136577 0.193215 0.214532 0.409100 0.804436 97.991287 0.135188 0.087016 0.109441 0.229004 0.354098 0.278596 0.162658 0.196957 0.216634 0.256224 0.484482 350.800079 2.131947
1.000000 0.084078 0.069224 0.099132 0.263943 0.272799 0.193816 0.139108 0.240582 0.269620 0.520518 1.153473 1144.152344 0.098210 0.065996 0.092823 0.255838 0.298289 0.203266 0.156391 0.224938 0.244992 0.450727 0.970886 99.840187 0.115156 0.069411 0.093770 0.231665 0.354822 0.274431 0.155216 0.202432 0.220784 0.322669 0.593274 352.428436 4.750731
1.000000 0.068735 0.065353 0.089750 0.316800 0.224302 0.125609 0.125616 0.267274 0.312704 0.656104 1.678457 1144.936279 0.093256 0.068443 0.094460 0.289573 0.304735 0.193326 0.157593 0.255750 0.283870 0.517759 1.215554 98.395790 0.111942 0.072388 0.097560 0.237288 0.348072 0.259331 0.154790 0.209510 0.231976 0.362793 0.722172 353.663818 1.734282
1.000000 0.077719 0.079223 0.101736 0.338879 0.208982 0.119270 0.150446 0.311444 0.357331 0.641272 1.849075 1143.453369 0.080709 0.054401 0.072277 0.211346 0.238792 0.147706 0.123250 0.180161 0.206041 0.457435 0.805910 101.354904 0.117776 0.077820 0.096993 0.224859 0.319583 0.216771 0.157967 0.199566 0.222189 0.316291 0.611506 352.110504 10.363729
1.000000 0.045897 0.036699 0.060398 0.195804 0.138698 0.081396 0.092496 0.178186 0.207900 0.620214 1.086550 1314.980835 0.070956 0.048414 0.077791 0.281152 0.219402 0.134500 0.145221 0.241725 0.264543 0.598397 1.297064 67.743057 0.093739 0.061107 0.078576 0.159503 0.227926 0.182466 0.118952 0.146687 0.161261 0.247269 0.341586 484.468201 7.168604
1.000000 0.052079 0.050108 0.077193 0.318986 0.203590 0.100803 0.121686 0.283699 0.328293 0.722456 1.820823 1080.916992 0.054222 0.037574 0.051402 0.198158 0.220770 0.127611 0.093176 0.158958 0.185202 0.565506 0.922463 54.604706 0.087595 0.058572 0.074192 0.202145 0.301066 0.195233 0.122392 0.168016 0.186903 0.387572 0.671841 346.635437 17.584564
1.000000 0.073903 0.068776 0.088545 0.209152 0.147895 0.095108 0.118207 0.197180 0.219863 0.478599 0.958158 1324.568970 0.063628 0.041689 0.068458 0.256058 0.222452 0.132054 0.129833 0.219480 0.243043 0.601936 1.197568 70.678986 0.108946 0.076435 0.095763 0.199522 0.260359 0.203009 0.136479 0.184302 0.203201 0.294596 0.529765 488.060516 3.773077
1.000000 0.111298 0.105703 0.127576 0.307859 0.202845 0.127357 0.152530 0.267210 0.306005 0.473987 1.410566 1317.858276 0.071686 0.046555 0.071889 0.249149 0.231253 0.158894 0.117547 0.222392 0.252893 0.553129 1.088789 68.450272 0.079940 0.054088 0.073717 0.199420 0.239523 0.179393 0.109908 0.168416 0.188745 0.444271 0.766819 485.867035 8.436857
1.000000 0.048000 0.037951 0.062710 0.236962 0.177615 0.103770 0.090200 0.211651 0.247658 0.670672 1.284224 1098.596680 0.066540 0.049721 0.065376 0.216560 0.237087 0.145621 0.113738 0.185389 0.207960 0.532694 0.980392 55.878433 0.116495 0.072494 0.092174 0.230880 0.342042 0.243479 0.160708 0.200808 0.221031 0.328463 0.618863 347.928528 3.173239
1.000000 0.077348 0.066627 0.097614 0.369594 0.255873 0.147374 0.142749 0.313312 0.366407 0.657449 1.885265 837.279358 0.099584 0.051928 0.075425 0.226806 0.341058 0.216452 0.139184 0.175113 0.200266 0.385469 0.666163 14.592295 0.136283 0.081530 0.105267 0.237155 0.422369 0.305856 0.172587 0.201892 0.224323 0.268547 0.508844 314.762939 3.882750
1.000000 0.066895 0.052872 0.093535 0.346920 0.233946 0.135355 0.142889 0.317298 0.354576 0.679147 1.772494 837.084167 0.103404 0.048726 0.073349 0.195792 0.290613 0.207172 0.128964 0.166802 0.184340 0.312044 0.466264 14.539753 0.157093 0.076303 0.107388 0.221301 0.374032 0.304971 0.179904 0.196593 0.211879 0.169684 0.246892 313.694366 4.602234
1.000000 0.128362 0.101332 0.122274 0.226008 0.266656 0.182546 0.167763 0.211231 0.234237 0.275576 0.596639 1207.969116 0.116678 0.070201 0.093482 0.215623 0.327635 0.226610 0.149736 0.178911 0.200872 0.297864 0.526431 147.942062 0.198134 0.140884 0.164905 0.258558 0.468162 0.388921 0.220173 0.228951 0.248844 0.132323 0.274947 384.025024 1.250000
1.000000 0.101642 0.079183 0.111073 0.304998 0.336288 0.237446 0.168508 0.277370 0.314443 0.497015 1.266702 647.409485 0.085248 0.053841 0.077154 0.240433 0.315699 0.213060 0.134266 0.214453 0.244980 0.486371 0.949284 100.648682 0.161213 0.112389 0.130676 0.231855 0.468245 0.393345 0.209418 0.229344 0.251311 0.192662 0.388342 332.471985 2.357023
1.000000 0.100451 0.076610 0.097393 0.178031 0.214637 0.140737 0.130428 0.165262 0.182871 0.295579 0.503977 1205.123047 0.108131 0.068916 0.096737 0.238188 0.290229 0.198975 0.149810 0.204926 0.229863 0.382786 0.760056 147.776260 0.156078 0.108483 0.129050 0.218912 0.397365 0.328896 0.181246 0.195431 0.214712 0.164176 0.297832 382.680939 3.173239
1.000000 0.070725 0.038998 0.068488 0.284603 0.233649 0.145622 0.122245 0.247000 0.293445 0.615903 1.300657 850.793579 0.119656 0.060809 0.085707 0.228768 0.326759 0.235036 0.158510 0.197070 0.218244 0.310908 0.524218 122.564217 0.206422 0.083125 0.123061 0.279100 0.463060 0.393133 0.235892 0.252510 0.272074 0.154798 0.241874 303.343994 5.335937
1.000000 0.065145 0.040834 0.073866 0.277906 0.231623 0.131935 0.117275 0.246779 0.282816 0.624800 1.317871 849.095520 0.111878 0.061472 0.084018 0.209678 0.314706 0.218011 0.145561 0.176996 0.195872 0.297339 0.499705 122.779892 0.182682 0.094897 0.130876 0.269867 0.454359 0.364222 0.221082 0.237448 0.259866 0.179874 0.338730 302.897980 4.750731
1.000000 0.046952 0.031836 0.057247 0.306165 0.209604 0.119246 0.100237 0.249391 0.307538 0.737311 1.620769 855.193726 0.080206 0.048585 0.066433 0.189746 0.265908 0.183280 0.116624 0.161725 0.183324 0.399084 0.613676 123.297714 0.163621 0.079228 0.108827 0.254193 0.426893 0.344822 0.197124 0.219417 0.241837 0.202723 0.343807 302.310211 1.721104
1.000000 0.130749 0.072213 0.103684 0.266778 0.308882 0.228201 0.166166 0.232715 0.262369 0.342106 0.683161 277.923401 0.116039 0.068487 0.098586 0.263427 0.284325 0.204194 0.155050 0.241350 0.271262 0.399325 0.842019 165.939850 0.076043 0.051838 0.084154 0.284240 0.231828 0.148810 0.132281 0.250779 0.283580 0.575598 1.266614 1248.238281 7.095578
1.000000 0.120813 0.076594 0.113725 0.321340 0.292110 0.203308 0.177494 0.288734 0.325133 0.453531 1.114500 722.567688 0.155932 0.073155 0.107768 0.265431 0.352965 0.262295 0.181913 0.223765 0.247792 0.270209 0.509494 2.218771 0.211649 0.103817 0.144036 0.312168 0.433468 0.342038 0.234338 0.274896 0.303223 0.192870 0.388849 333.056488 6.508542
1.000000 0.087186 0.058219 0.095953 0.311922 0.252798 0.162690 0.151698 0.283397 0.319990 0.567485 1.354685 724.808228 0.174895 0.082321 0.117961 0.284061 0.397864 0.293569 0.208340 0.238721 0.263238 0.239779 0.463675 2.218813 0.203951 0.101177 0.139789 0.282276 0.446361 0.380256 0.236400 0.256809 0.277280 0.166415 0.289815 333.056946 5.336339
1.000000 0.135034 0.066561 0.096874 0.245760 0.344648 0.294650 0.180746 0.231212 0.252003 0.292092 0.513989 450.810089 0.132989 0.070403 0.096500 0.245888 0.313481 0.243596 0.177822 0.219670 0.240970 0.298282 0.560895 124.204865 0.147955 0.075484 0.104025 0.226913 0.346974 0.293165 0.182114 0.218820 0.238643 0.209315 0.343922 551.812073 1.492141
1.000000 0.078887 0.055763 0.091957 0.306847 0.271761 0.194134 0.145810 0.276713 0.307670 0.590977 1.395936 540.152771 0.108372 0.057652 0.079067 0.189847 0.324978 0.264403 0.133828 0.156372 0.175613 0.269760 0.398919 15.409877 0.149888 0.084475 0.108728 0.220503 0.398661 0.341580 0.172182 0.189159 0.210354 0.190649 0.311837 362.809113 6.346478
1.000000 0.145382 0.052532 0.077576 0.195036 0.336532 0.306498 0.172267 0.188984 0.200845 0.146425 0.151179 456.391998 0.107296 0.059109 0.075473 0.190307 0.254611 0.208889 0.137893 0.175282 0.186348 0.282173 0.421872 126.101128 0.120629 0.065900 0.097291 0.284369 0.310503 0.237729 0.177920 0.274968 0.292915 0.404148 0.864190 556.307922 3.078172
1.000000 0.135385 0.076782 0.109004 0.285456 0.376303 0.321572 0.179245 0.258327 0.286384 0.351907 0.767593 463.302643 0.119492 0.064496 0.088053 0.261001 0.333349 0.245210 0.157514 0.220229 0.244932 0.366084 0.737724 41.514000 0.166172 0.084033 0.116516 0.251769 0.428148 0.375542 0.198605 0.224233 0.244819 0.210110 0.389794 338.449402 3.952847
1.000000 0.155016 0.078769 0.123696 0.338485 0.407595 0.334919 0.216574 0.304445 0.341195 0.368467 0.858614 383.991486 0.159475 0.071519 0.105707 0.251151 0.406964 0.331812 0.194371 0.219647 0.242789 0.223915 0.383343 28.079395 0.199052 0.103504 0.142594 0.283643 0.454806 0.394899 0.231442 0.255828 0.278798 0.172898 0.332172 343.293335 4.801117
1.000000 0.141085 0.056654 0.084182 0.221065 0.376389 0.337351 0.171244 0.206272 0.224593 0.221796 0.322387 388.674408 0.157283 0.060164 0.089901 0.218778 0.417054 0.377466 0.186225 0.203395 0.218908 0.161775 0.206773 32.157509 0.173293 0.061692 0.093111 0.220140 0.451055 0.411570 0.199989 0.209276 0.221801 0.118305 0.116593 354.824860 5.672595
1.000000 0.157690 0.098166 0.135951 0.326116 0.411952 0.340333 0.205728 0.288792 0.325422 0.348133 0.883166 383.213287 0.126361 0.067097 0.093162 0.226142 0.378041 0.298738 0.158257 0.191783 0.215533 0.286980 0.497497 27.821972 0.166676 0.100669 0.129730 0.240790 0.437136 0.383244 0.194196 0.215553 0.235164 0.187315 0.341503 344.382263 1.873590
1.000000 0.073079 0.073742 0.087808 0.212396 0.183937 0.117088 0.114398 0.197138 0.229678 0.511108 1.052198 1204.730225 0.065049 0.045472 0.074760 0.242114 0.203567 0.116566 0.121435 0.213881 0.240873 0.576454 1.146006 112.443336 0.115098 0.101501 0.115685 0.230947 0.290389 0.203234 0.154890 0.208405 0.231385 0.333566 0.803074 522.766785 2.946278
1.000000 0.128062 0.068119 0.112967 0.349318 0.326979 0.214841 0.187910 0.304612 0.349513 0.459425 1.127106 486.954651 0.208368 0.105237 0.145508 0.319689 0.461102 0.346685 0.248625 0.280399 0.307636 0.210828 0.451101 16.366901 0.271863 0.124281 0.178161 0.370657 0.544219 0.424561 0.313835 0.335259 0.364747 0.152002 0.307505 285.961304 6.913667
1.000000 0.176699 0.084217 0.129920 0.326822 0.361532 0.294388 0.222359 0.305646 0.335868 0.275685 0.580950 555.658203 0.204262 0.088183 0.134080 0.275587 0.404304 0.349896 0.238605 0.260003 0.274502 0.146713 0.219035 21.367605 0.229984 0.100267 0.153399 0.295211 0.426559 0.371413 0.265130 0.284331 0.299566 0.119797 0.165653 392.141541 5.000000
1.000000 0.211123 0.105742 0.151081 0.350442 0.449623 0.351969 0.259922 0.330133 0.363948 0.246630 0.573433 486.674255 0.194811 0.087377 0.129635 0.333205 0.439892 0.327062 0.242954 0.296296 0.324950 0.261623 0.564963 1.102225 0.261330 0.122376 0.170972 0.334348 0.516663 0.412890 0.301529 0.317296 0.334088 0.121541 0.213852 246.105026 5.821651
1.000000 0.087865 0.049072 0.075089 0.259714 0.255907 0.176275 0.126867 0.228991 0.264624 0.502500 0.967711 551.991089 0.106677 0.053579 0.075483 0.210179 0.297528 0.212991 0.138182 0.179654 0.201183 0.321366 0.517774 21.088556 0.168704 0.073167 0.105994 0.249075 0.391589 0.308906 0.196713 0.215768 0.235520 0.179519 0.278670 391.576172 3.584302
1.000000 0.092017 0.058980 0.088140 0.283407 0.320921 0.240849 0.138458 0.248970 0.283898 0.503735 1.104778 699.468018 0.116105 0.061579 0.086028 0.243991 0.334564 0.234116 0.155476 0.204879 0.232435 0.359174 0.666734 76.648376 0.151769 0.088152 0.116498 0.263012 0.418213 0.341739 0.188235 0.229024 0.254157 0.262505 0.521253 759.610107 3.168980
1.000000 0.093459 0.060748 0.089699 0.283055 0.310690 0.209281 0.147243 0.242995 0.280619 0.503717 1.126557 698.418152 0.126452 0.072080 0.096386 0.239830 0.372026 0.275991 0.159332 0.201675 0.227556 0.293737 0.571534 74.926506 0.144765 0.086509 0.113434 0.257611 0.413830 0.329172 0.177644 0.225998 0.251149 0.268965 0.533182 755.866516 3.726780
1.000000 0.129695 0.065055 0.101602 0.306688 0.298638 0.222254 0.177742 0.277687 0.311483 0.397512 0.861314 555.564758 0.124209 0.060181 0.086050 0.234163 0.325968 0.236500 0.157534 0.199904 0.222433 0.307317 0.533794 21.371763 0.193426 0.084259 0.125465 0.270805 0.403617 0.323403 0.227740 0.244983 0.265083 0.166673 0.271432 391.757263 2.881448
1.000000 0.077228 0.061521 0.088195 0.251776 0.285479 0.182171 0.128379 0.225642 0.257442 0.527676 1.161547 1193.728760 0.110435 0.057781 0.081372 0.267769 0.291745 0.176193 0.162901 0.220975 0.248559 0.416229 0.833242 111.282288 0.112378 0.090183 0.101636 0.176786 0.285254 0.226140 0.133565 0.160519 0.177673 0.220779 0.389665 522.019226 4.289846
1.000000 0.082987 0.063193 0.093617 0.268658 0.314513 0.191912 0.140095 0.237930 0.267319 0.528584 1.178895 647.515320 0.089103 0.059859 0.079465 0.203818 0.320454 0.214517 0.125766 0.170796 0.192488 0.393162 0.691469 81.410660 0.105353 0.071437 0.089087 0.212171 0.400611 0.290798 0.136430 0.177211 0.200524 0.331479 0.619643 723.282654 1.666667
1.000000 0.049724 0.038456 0.054948 0.198400 0.190348 0.120507 0.085589 0.168340 0.203695 0.600439 0.995927 665.925476 0.118954 0.070265 0.094450 0.225896 0.343833 0.224462 0.155377 0.193550 0.216640 0.311459 0.570771 85.171295 0.161143 0.106216 0.131649 0.255499 0.434845 0.326730 0.192493 0.225282 0.247573 0.226570 0.486307 739.009094 1.863390
1.000000 0.158954 0.086945 0.125920 0.290453 0.394543 0.318000 0.195864 0.261574 0.286344 0.292606 0.629075 650.481079 0.189775 0.100338 0.138280 0.279724 0.469604 0.411247 0.218712 0.241780 0.263206 0.191586 0.370398 89.040985 0.212938 0.112023 0.151384 0.294249 0.515099 0.486410 0.238493 0.258422 0.281631 0.160316 0.306698 699.696533 2.635231
1.000000 0.080570 0.050146 0.083650 0.266620 0.256778 0.168077 0.135119 0.241459 0.269397 0.542315 1.137239 721.674744 0.128373 0.064438 0.090393 0.236645 0.338416 0.238417 0.164383 0.203557 0.228512 0.287678 0.503312 65.825844 0.167563 0.081385 0.113617 0.261431 0.408542 0.308780 0.202001 0.230413 0.253101 0.212575 0.375736 754.351318 2.124591
1.000000 0.084892 0.057162 0.084496 0.276686 0.240415 0.155207 0.134032 0.250845 0.286025 0.531795 1.164031 746.018188 0.122480 0.057671 0.085404 0.221004 0.326844 0.240250 0.153670 0.185796 0.204269 0.288796 0.469544 27.763588 0.196978 0.081975 0.121964 0.265841 0.465369 0.389826 0.224667 0.238478 0.258309 0.146017 0.212098 207.890137 1.767767
1.000000 0.091425 0.050285 0.082965 0.247310 0.247462 0.189450 0.140295 0.231057 0.254108 0.458010 0.878971 688.854858 0.141705 0.061956 0.093354 0.250129 0.329351 0.262491 0.185529 0.223861 0.246266 0.273368 0.474000 38.263325 0.164401 0.071459 0.102940 0.226543 0.373586 0.331773 0.192190 0.209895 0.227689 0.161686 0.221668 747.377563 7.555161
1.000000 0.110996 0.059516 0.089007 0.244871 0.293413 0.213338 0.152850 0.223419 0.247181 0.367665 0.681823 751.685059 0.128669 0.050949 0.080946 0.211180 0.357342 0.275322 0.162490 0.189407 0.206733 0.257151 0.386165 28.677176 0.176791 0.073062 0.107971 0.233806 0.438003 0.370523 0.200656 0.212005 0.229089 0.143630 0.189337 210.031967 3.535534
1.000000 0.106591 0.070846 0.099400 0.190442 0.082578 0.054264 0.138616 0.183255 0.204232 0.287324 0.478550 692.461426 0.196173 0.107558 0.143345 0.291256 0.431397 0.335752 0.231162 0.254203 0.278329 0.194087 0.399662 37.612137 0.225565 0.140822 0.174071 0.305467 0.471467 0.392705 0.254770 0.271881 0.295083 0.150463 0.328894 743.034180 0.953436
1.000000 0.098295 0.066510 0.109897 0.389069 0.324442 0.222729 0.182015 0.341015 0.384883 0.597535 1.659769 628.923218 0.146082 0.078634 0.108585 0.300566 0.378961 0.273210 0.198992 0.252743 0.284409 0.344227 0.761498 42.629230 0.206504 0.113763 0.147497 0.315884 0.486065 0.388082 0.250614 0.272136 0.302354 0.209447 0.463685 703.225952 1.863390
1.000000 0.086354 0.057469 0.100279 0.348231 0.289218 0.192097 0.166534 0.309733 0.349457 0.602614 1.532282 627.494995 0.155483 0.075097 0.107715 0.279649 0.388110 0.275588 0.203181 0.238779 0.267102 0.289391 0.575691 42.650402 0.237482 0.119692 0.161562 0.328676 0.522094 0.433813 0.280305 0.296832 0.323350 0.161377 0.326113 700.545532 5.889503
1.000000 0.079420 0.058621 0.083991 0.198921 0.134286 0.088599 0.136480 0.186754 0.208773 0.430073 0.757629 686.088257 0.127895 0.070334 0.096852 0.239442 0.332444 0.225968 0.168259 0.200590 0.225018 0.303525 0.563757 37.844589 0.187159 0.104284 0.136797 0.266593 0.452519 0.345986 0.212713 0.227387 0.249438 0.175563 0.329152 656.224670 5.209077
1.000000 0.115012 0.066637 0.106864 0.288247 0.336934 0.258785 0.181797 0.256103 0.282742 0.429586 0.941765 682.793396 0.179804 0.093330 0.126887 0.274069 0.449468 0.370115 0.218620 0.242624 0.266250 0.207690 0.397831 37.145981 0.199345 0.112440 0.144056 0.270265 0.469398 0.411508 0.231940 0.248587 0.270727 0.150976 0.275311 654.886230 4.487638
1.000000 0.096902 0.070750 0.090021 0.255682 0.254880 0.179205 0.136543 0.220658 0.248912 0.450331 1.002194 370.875793 0.073609 0.042199 0.068596 0.240923 0.232334 0.156201 0.118392 0.200722 0.228631 0.534317 1.001599 192.729004 0.096601 0.066054 0.093804 0.294964 0.248323 0.155244 0.144067 0.259645 0.289219 0.503580 1.293625 462.040405 40.345730
1.000000 0.119321 0.049368 0.084121 0.274685 0.238031 0.167747 0.164622 0.250958 0.272076 0.394320 0.749266 489.093353 0.086384 0.041071 0.069779 0.277669 0.244940 0.167059 0.142417 0.243388 0.269412 0.525431 1.044795 268.454224 0.114427 0.060707 0.091215 0.264768 0.240199 0.171161 0.165341 0.232017 0.251873 0.396474 0.790966 526.271362 34.731110
1.000000 0.099490 0.063998 0.090873 0.249817 0.263342 0.174489 0.144692 0.214109 0.242892 0.442461 0.906143 385.822296 0.079388 0.047951 0.075255 0.258825 0.250659 0.168365 0.135506 0.217547 0.244762 0.537796 1.092154 236.414383 0.085982 0.078007 0.097133 0.294442 0.221766 0.142802 0.140238 0.256210 0.285775 0.536899 1.411172 493.540741 3.584302
1.000000 0.082745 0.068015 0.098327 0.298914 0.241632 0.152969 0.142478 0.272770 0.305542 0.560809 1.408013 911.518311 0.105186 0.057412 0.081269 0.215400 0.304655 0.221507 0.137384 0.179015 0.201955 0.343796 0.587260 49.884995 0.147434 0.088361 0.113602 0.229293 0.367337 0.319669 0.175143 0.200399 0.219934 0.215227 0.380189 336.124573 10.326622
1.000000 0.080312 0.047664 0.073329 0.258501 0.228289 0.156674 0.129449 0.218452 0.247123 0.524142 1.047412 380.359314 0.076503 0.041149 0.065335 0.216834 0.219984 0.144338 0.111647 0.188406 0.212845 0.477716 0.810382 188.378387 0.091495 0.064756 0.088004 0.248687 0.228636 0.153544 0.135197 0.226854 0.253343 0.462435 0.966605 472.438629 19.184774
1.000000 0.114785 0.070192 0.102605 0.273244 0.254993 0.166913 0.167028 0.270644 0.295936 0.415050 0.907188 368.061127 0.081444 0.042387 0.073369 0.252202 0.239107 0.149434 0.137281 0.233557 0.255448 0.509607 0.955360 190.538635 0.106957 0.082887 0.113583 0.299560 0.233447 0.148814 0.167820 0.295081 0.323730 0.468596 1.185370 459.807739 12.234581
1.000000 0.088310 0.058008 0.076385 0.194335 0.205089 0.150310 0.119436 0.183722 0.206068 0.374288 0.626549 384.743286 0.060405 0.037274 0.062623 0.248608 0.211714 0.130153 0.104866 0.222862 0.255537 0.606885 1.165810 235.964859 0.066244 0.058921 0.088705 0.380457 0.235835 0.130446 0.137332 0.342561 0.399475 0.692081 1.995480 493.186707 25.228624
